time,NAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,Nina_index,DEW_ave,TEMP_ave,RH_ave,DEW_max,TEMP_max,RH_max,sp_ave,tcc_ave,tp_sum,ws_ave,wd_ave
8/8/2005,TSN,10.818797,106.651856,2005,8,8,-0.05,23.928125,27.2625,82.75966419,25,32,94.18534382,100.6215663,0.98103924,0.010081145,3.339515783,240.6887665
8/9/2005,TSN,10.818797,106.651856,2005,8,9,-0.05,23.76595745,27.91914894,79.11841647,25,32.3,100,100.6762581,0.975830622,0.004026096,3.029778435,254.9863465
8/10/2005,TSN,10.818797,106.651856,2005,8,10,-0.05,24.08510638,28.59787234,77.8139341,26.3,33.3,94.22722497,100.5020331,0.962001227,0.001905261,3.311788077,249.3719626
8/11/2005,TSN,10.818797,106.651856,2005,8,11,-0.05,23.91956522,28.7,76.26987018,25.1,33,89.83549496,100.4187994,0.979079947,0.010819161,3.747991248,238.2952991
8/12/2005,TSN,10.818797,106.651856,2005,8,12,-0.05,23.11458333,25.07708333,89.44511447,26,30,100,100.5858596,0.985342109,0.012481122,3.455354776,221.8270869
8/13/2005,TSN,10.818797,106.651856,2005,8,13,-0.05,23.37391304,25.51086957,89.234212,25,33,100,100.8321508,0.997493318,0.011091193,2.196369971,208.2890334
8/14/2005,TSN,10.818797,106.651856,2005,8,14,-0.05,23.61666667,26.825,83.42553213,25,31.6,100,100.9291256,0.755516386,0.011473174,1.610793099,188.7520698
8/15/2005,TSN,10.818797,106.651856,2005,8,15,-0.05,23.97021277,28.45957447,77.67514754,25.4,33,94.22722497,100.77681,0.618526029,0.006931188,1.898228477,247.6458428
8/16/2005,TSN,10.818797,106.651856,2005,8,16,-0.05,24.12083333,27.44791667,83.08876208,26,32.4,100,100.645969,0.982566953,0.008713104,2.120609313,237.4108136
8/17/2005,TSN,10.818797,106.651856,2005,8,17,-0.05,24.62083333,28.325,80.94006646,26,33,94.22722497,100.6596819,0.990682664,0.013971333,2.030003978,214.3300867
8/18/2005,TSN,10.818797,106.651856,2005,8,18,-0.05,23.7893617,27.33191489,82.28707673,26.2,33,100,100.8910202,0.969670433,0.007502491,2.223813424,199.5842724
8/19/2005,TSN,10.818797,106.651856,2005,8,19,-0.05,23.81276596,27.43404255,81.45566576,26,32.7,94.2105264,101.0206437,0.97381657,0.009361017,1.687017872,234.164878
8/20/2005,TSN,10.818797,106.651856,2005,8,20,-0.05,23.78333333,27.02916667,83.27073258,25,32.6,100,100.8760263,0.912940418,0.00274901,2.02722219,250.561704
8/21/2005,TSN,10.818797,106.651856,2005,8,21,-0.05,23.90625,28.70416667,76.21716356,25,33,94.22722497,100.78194,0.851232692,0.006001913,1.776344832,245.6939312
8/22/2005,TSN,10.818797,106.651856,2005,8,22,-0.05,24.40638298,28.89574468,77.93101893,26,34,100,100.89624,0.686175622,0.006493044,1.909509432,219.1800428
8/23/2005,TSN,10.818797,106.651856,2005,8,23,-0.05,24.66382979,28.08723404,82.62931174,26,33,100,100.9332288,0.678463361,0.005854529,1.702142079,233.3889523
8/24/2005,TSN,10.818797,106.651856,2005,8,24,-0.05,24.01818182,28.90454545,76.15547565,26,34,92.56922971,100.7530967,0.424378227,0.001935602,1.415610578,252.0142701
8/25/2005,TSN,10.818797,106.651856,2005,8,25,-0.05,24.46041667,28.6125,79.62450709,27,34,100,100.649656,0.401684235,0.003599271,1.385199352,205.1506972
8/26/2005,TSN,10.818797,106.651856,2005,8,26,-0.05,23.39130435,28.31086957,75.7962606,26,34,94.18534382,100.7342315,0.697332438,0.00158063,1.239896262,212.1027511
8/27/2005,TSN,10.818797,106.651856,2005,8,27,-0.05,23.63333333,26.88541667,83.48148829,26,34.5,100,100.7494815,0.751528765,0.008458167,1.687808962,218.314552
8/28/2005,TSN,10.818797,106.651856,2005,8,28,-0.05,23.60638298,25.74893617,88.45684538,26.2,31.4,100,100.7060681,0.963095939,0.014075174,1.54605791,193.4441158
8/29/2005,TSN,10.818797,106.651856,2005,8,29,-0.05,23.58723404,26.15957447,86.35874532,26,32,100,100.6531535,0.958728652,0.026332273,2.268220811,215.6977511
8/30/2005,TSN,10.818797,106.651856,2005,8,30,-0.05,23.90869565,27.04782609,83.62768384,26.3,33,94.18534382,100.4509454,0.681899721,0.008115835,2.647825784,212.0552116
8/31/2005,TSN,10.818797,106.651856,2005,8,31,-0.05,24.24318182,28.34090909,79.07414788,26,32.8,94.18534382,100.3474481,0.948620428,0.007916649,2.422193983,207.5356054
9/1/2005,TSN,10.818797,106.651856,2005,9,1,-0.04,24.2125,28.63958333,78.14046251,25.3,33.4,94.22722497,100.4280883,0.82629382,0.007976758,2.083697152,226.3068934
9/2/2005,TSN,10.818797,106.651856,2005,9,2,-0.04,24.13541667,28.57083333,78.60241962,26,34.3,100,100.5832833,0.82959147,0.005397014,2.000142061,241.907229
9/3/2005,TSN,10.818797,106.651856,2005,9,3,-0.04,23.65531915,25.4,90.40190766,26,30,100,100.5700288,0.985701807,0.014956925,1.507511141,216.8344022
9/4/2005,TSN,10.818797,106.651856,2005,9,4,-0.04,24.28333333,28.10208333,80.63122539,26,33,100,100.4931619,0.91318588,0.018376475,1.57154103,204.8434038
9/5/2005,TSN,10.818797,106.651856,2005,9,5,-0.04,24.13958333,28.49166667,78.35380962,26.1,34,94.18534382,100.6101341,0.627241069,0.001543509,0.861600338,235.0350928
9/6/2005,TSN,10.818797,106.651856,2005,9,6,-0.04,24.04893617,28.60212766,78.00698147,26,34,94.26865994,100.6550291,0.561467355,0.00551687,1.612278384,226.714505
9/7/2005,TSN,10.818797,106.651856,2005,9,7,-0.04,23.56086957,27.25652174,81.55500346,24.3,33,100,100.768416,0.959632139,0.023388359,1.26507893,288.7731705
9/8/2005,TSN,10.818797,106.651856,2005,9,8,-0.04,23.63829787,25.30212766,91.45181831,25,32,100,100.8365829,0.995661429,0.027780451,1.814726962,249.8841907
9/9/2005,TSN,10.818797,106.651856,2005,9,9,-0.04,22.78541667,24.45208333,90.69916156,24,28,100,100.9258977,0.997977925,0.027237751,1.810412746,253.0536867
9/10/2005,TSN,10.818797,106.651856,2005,9,10,-0.04,22.92,26.72888889,80.3484182,24.3,32,98.21427087,100.7849035,0.896964338,0.002718186,1.600276636,241.4033686
9/11/2005,TSN,10.818797,106.651856,2005,9,11,-0.04,23.62765957,24.75319149,93.82015869,26,29,100,100.5832448,0.953863043,0.020298397,2.044822027,280.4001819
9/12/2005,TSN,10.818797,106.651856,2005,9,12,-0.04,23.84583333,24.29375,97.45694258,25,28,100,100.5476842,0.999809155,0.028874112,2.698601757,271.2778536
9/13/2005,TSN,10.818797,106.651856,2005,9,13,-0.04,23.49361702,25.2,90.46718301,24.3,28,100,100.4580135,1,0.012242975,3.597727592,235.5718825
9/14/2005,TSN,10.818797,106.651856,2005,9,14,-0.04,22.84042553,26.48297872,81.20802455,24.2,31.4,100,100.8423644,0.986058017,0.010522194,2.632348936,196.0264189
9/15/2005,TSN,10.818797,106.651856,2005,9,15,-0.04,23.62916667,28.53333333,76.28091415,25.2,33,94.22722497,100.9138673,0.853147922,0.001837892,1.910076698,242.5086948
9/16/2005,TSN,10.818797,106.651856,2005,9,16,-0.04,24.53541667,25.92083333,92.2276932,26,28.8,100,100.7255908,0.999796882,0.004984902,2.445395803,289.6418274
9/17/2005,TSN,10.818797,106.651856,2005,9,17,-0.04,25.03404255,27.49787234,86.89913841,26,31,100,100.5222073,1,0.004555704,3.311251583,281.667395
9/18/2005,TSN,10.818797,106.651856,2005,9,18,-0.04,24.02291667,27.925,80.2698429,26,34,98.8230515,100.7075229,0.955781636,0.004007692,3.483545103,225.6272833
9/19/2005,TSN,10.818797,106.651856,2005,9,19,-0.04,23.40217391,25.93913043,86.96623172,24.8,31.2,100,101.0874585,0.964509818,0.011098465,1.925689115,179.9513203
9/20/2005,TSN,10.818797,106.651856,2005,9,20,-0.04,23.86595745,27.44468085,81.7932876,25.2,32.4,94.79483485,101.0662944,0.821720653,0.002621584,1.765580833,245.9395778
9/21/2005,TSN,10.818797,106.651856,2005,9,21,-0.04,23.26486486,28.73783784,73.61796061,24.2,33,100,100.972005,0.728615306,0.003553084,1.679049738,251.9079018
9/22/2005,TSN,10.818797,106.651856,2005,9,22,-0.04,23.5125,28.10416667,77.32903449,25,33.4,94.22722497,100.9060258,0.82723342,0.005479623,1.878214068,255.678245
9/23/2005,TSN,10.818797,106.651856,2005,9,23,-0.04,23.9,28.25416667,78.99942265,26,34.2,94.18534382,100.8789969,0.998585281,0.002355355,2.50664572,247.5764665
9/24/2005,TSN,10.818797,106.651856,2005,9,24,-0.04,23.96666667,28.74166667,76.52266985,26,33,89.3058593,100.7477446,0.939354737,0.005887713,2.237369699,246.2975881
9/25/2005,TSN,10.818797,106.651856,2005,9,25,-0.04,24.112,27.228,83.56362347,26,31.4,94.18534382,100.6273387,0.98637131,0.015902236,2.663685586,229.5626308
9/26/2005,TSN,10.818797,106.651856,2005,9,26,-0.04,23.64347826,28.34347826,76.49698073,24.4,32,88.7561228,100.6418175,0.996631523,0.008368126,3.073241235,218.0374009
9/27/2005,TSN,10.818797,106.651856,2005,9,27,-0.04,24.00434783,27.16086957,83.6425026,26,31.2,100,100.8484477,0.998996892,0.005211866,2.873851933,195.0071624
9/28/2005,TSN,10.818797,106.651856,2005,9,28,-0.04,23.92083333,28.42916667,77.80101874,25,33,100,100.9615804,0.977284035,0.004102242,1.417884352,219.058226
9/29/2005,TSN,10.818797,106.651856,2005,9,29,-0.04,23.63548387,26.81290323,85.28907456,25.1,34,100,100.9031042,0.889016638,0.006568852,1.354230746,160.3241184
9/30/2005,TSN,10.818797,106.651856,2005,9,30,-0.04,24.08958333,27.04375,84.76841969,25.2,31,100,100.9683227,0.792459412,0.006944033,0.845266304,167.4265084
10/1/2005,TSN,10.818797,106.651856,2005,10,1,-0.06,23.66170213,26.92978723,83.7087701,25.4,32.1,100,100.9925815,0.702811607,0.007473109,1.173458607,260.3762939
10/2/2005,TSN,10.818797,106.651856,2005,10,2,-0.06,23.9875,27.02708333,84.26917332,25.2,32,100,100.8733748,0.895249446,0.001707281,1.20232528,221.25293
10/3/2005,TSN,10.818797,106.651856,2005,10,3,-0.06,23.91276596,26.46808511,86.40300487,25.2,31,100,100.7532733,0.965033219,0.008029293,1.109067229,202.0498034
10/4/2005,TSN,10.818797,106.651856,2005,10,4,-0.06,23.4225,26.1725,86.24124162,25.2,32,100,100.8296667,0.956463075,0.010071101,0.861093786,165.340765
10/5/2005,TSN,10.818797,106.651856,2005,10,5,-0.06,23.78444444,26.78,84.41608893,25.6,32,100,100.8766902,0.861113577,0.000590256,0.632912552,119.9173975
10/6/2005,TSN,10.818797,106.651856,2005,10,6,-0.06,23.51020408,27.2,81.31972408,25,32,100,100.8864425,0.840519008,0.001313904,0.955211317,201.2377485
10/7/2005,TSN,10.818797,106.651856,2005,10,7,-0.06,23.684,26.3,86.14033569,24.2,31,100,100.7452996,0.753136756,0.00192388,1.074365373,198.1841636
10/8/2005,TSN,10.818797,106.651856,2005,10,8,-0.06,23.85833333,26.32083333,87.33904348,25,32,100,100.7087106,0.948982938,0.0020432,1.014851397,186.7694017
10/9/2005,TSN,10.818797,106.651856,2005,10,9,-0.06,23.98333333,27.2875,83.99139175,25,33,100,100.7537006,0.746121421,0.004873455,0.945074246,188.6405731
10/10/2005,TSN,10.818797,106.651856,2005,10,10,-0.06,24.72173913,27.63695652,85.61365333,26.4,33,100,100.7199483,0.770017793,0.005064884,1.490653702,235.249068
10/11/2005,TSN,10.818797,106.651856,2005,10,11,-0.06,24.70243902,27.18780488,86.65277188,26,29.6,95.36122733,100.787041,0.890741357,0.009153261,0.982961225,208.8877443
10/12/2005,TSN,10.818797,106.651856,2005,10,12,-0.06,24.38510638,28.53191489,79.32447734,26,32.4,100,100.8174613,0.831916477,0.004615744,1.064562736,125.4685021
10/13/2005,TSN,10.818797,106.651856,2005,10,13,-0.06,24.24411765,27.14411765,85.52059088,26.6,33,100,100.8482925,0.563791648,0.009197284,1.097086623,127.2036232
10/14/2005,TSN,10.818797,106.651856,2005,10,14,-0.06,24.00555556,26.93333333,85.51673742,25.2,32.5,100,100.8566852,0.892289798,0.019050559,0.963865821,234.4742987
10/15/2005,TSN,10.818797,106.651856,2005,10,15,-0.06,23.756,25.776,89.37794154,26.4,31,100,100.9382869,0.899537773,0.013527477,1.093982532,248.3605518
10/16/2005,TSN,10.818797,106.651856,2005,10,16,-0.06,23.86666667,26.38333333,87.20771082,24.3,32.4,100,100.9909533,0.969468007,0.002841214,1.179309691,273.8113339
10/17/2005,TSN,10.818797,106.651856,2005,10,17,-0.06,24.724,26.488,90.81203578,26,31.2,100,101.0627756,0.986159871,0.012652722,1.21662713,153.3059309
10/18/2005,TSN,10.818797,106.651856,2005,10,18,-0.06,23.7375,27.38333333,81.79014094,25.2,32,98.21427087,100.974086,0.919315742,0.007440898,1.792231159,190.5294673
10/19/2005,TSN,10.818797,106.651856,2005,10,19,-0.06,23.22916667,26.42083333,84.43822166,24.2,32,100,100.8011954,0.821266393,0.019559272,1.254032612,247.1661625
10/20/2005,TSN,10.818797,106.651856,2005,10,20,-0.06,23.616,26.432,86.2440499,24.2,32.4,100,100.8672685,0.996457624,0.007852029,1.258649415,153.8718973
10/21/2005,TSN,10.818797,106.651856,2005,10,21,-0.06,23.924,25.768,90.55521611,25.3,31,100,100.8996071,0.969183038,0.021200302,1.329622932,186.5990471
10/22/2005,TSN,10.818797,106.651856,2005,10,22,-0.06,23.8125,25.70416667,89.81541538,25.3,29,100,100.8574242,0.923735445,0.012682169,1.620280662,213.5381433
10/23/2005,TSN,10.818797,106.651856,2005,10,23,-0.06,23.86666667,26.42083333,86.58570939,25,31,100,100.9601769,0.991499896,0.027373935,1.421471009,112.0231186
10/24/2005,TSN,10.818797,106.651856,2005,10,24,-0.06,23.644,27.628,80.33654034,24.4,33,100,101.0526823,0.923698527,0.006317943,1.25680988,188.7027731
10/25/2005,TSN,10.818797,106.651856,2005,10,25,-0.06,23.625,25.49583333,90.41094522,25.2,31.4,100,100.9909375,0.713001793,0.011492956,1.176097998,174.4253281
10/26/2005,TSN,10.818797,106.651856,2005,10,26,-0.06,23.84705882,26.41764706,87.00003252,25.2,31,100,100.9381038,0.807041592,0.008892504,1.547997155,223.6693723
10/27/2005,TSN,10.818797,106.651856,2005,10,27,-0.06,24.1875,26.41875,88.24537795,26.2,31,100,100.9571769,0.847914913,0.010744725,1.567947404,221.1324611
10/28/2005,TSN,10.818797,106.651856,2005,10,28,-0.06,23.7326087,26.88695652,83.7260521,25,31,100,100.9385523,0.84803234,0.000810135,1.443939015,256.156131
10/29/2005,TSN,10.818797,106.651856,2005,10,29,-0.06,24.43829787,28.18510638,81.51081105,26,32.6,100,100.7003308,0.883229208,0.000467038,1.585351059,315.8404722
10/30/2005,TSN,10.818797,106.651856,2005,10,30,-0.06,24.45106383,27.1787234,86.12600627,26,33,100,100.7053673,0.884983165,0.006650091,1.755773948,290.4705443
10/31/2005,TSN,10.818797,106.651856,2005,10,31,-0.06,23.83125,27.59583333,81.09452238,25,32,100,100.792646,0.955483204,0.00048337,2.179163614,293.6745827
11/1/2005,TSN,10.818797,106.651856,2005,11,1,-0.59,23.34468085,26.78510638,82.32971183,24.3,31,100,100.7476717,0.964198328,0,3.083444903,297.74568
11/2/2005,TSN,10.818797,106.651856,2005,11,2,-0.59,23.0875,27.73958333,77.11993158,24.1,32,100,100.7550963,0.987914774,0.000113849,2.105029827,253.4682026
11/3/2005,TSN,10.818797,106.651856,2005,11,3,-0.59,23.5875,27.79583333,79.19939739,24.3,32,100,100.8622996,0.934004863,0.011923436,2.227450305,121.2897959
11/4/2005,TSN,10.818797,106.651856,2005,11,4,-0.59,24.08695652,27.84130435,81.54581011,25,32.4,100,100.9231667,0.841678224,0.005052388,1.202634326,132.5880125
11/5/2005,TSN,10.818797,106.651856,2005,11,5,-0.59,24.4375,25.33125,95.0891046,26,30,100,100.9612038,0.902786089,0.00622374,1.238979107,70.399357
11/6/2005,TSN,10.818797,106.651856,2005,11,6,-0.59,24.3787234,25.92978723,91.82426476,26,31.3,100,100.9799364,0.891377458,0.007023531,1.700295697,83.96502404
11/7/2005,TSN,10.818797,106.651856,2005,11,7,-0.59,24.07608696,26.55434783,87.00518034,25,31,100,100.9907606,0.854817623,0.012741018,2.14060272,117.2184835
11/8/2005,TSN,10.818797,106.651856,2005,11,8,-0.59,23.57234043,25.94893617,87.69409948,25,32,100,101.1053848,0.828984199,0.012332363,1.469773437,138.563588
11/9/2005,TSN,10.818797,106.651856,2005,11,9,-0.59,24.12173913,27.04782609,85.03791509,25,35,100,101.0686698,0.594288464,0.004561537,1.131162389,114.6328656
11/10/2005,TSN,10.818797,106.651856,2005,11,10,-0.59,24.03541667,27.98333333,80.02700479,26,32,100,100.9400777,0.41334676,0.001134494,1.134620808,268.3994761
11/11/2005,TSN,10.818797,106.651856,2005,11,11,-0.59,23.6,27.54680851,80.16768246,24.4,32,100,100.8476481,0.646094928,0.002917552,1.101763209,163.2254873
11/12/2005,TSN,10.818797,106.651856,2005,11,12,-0.59,23.59565217,27.25,81.33530659,24.2,32,100,100.8776904,0.817899465,0.003569652,1.22874174,153.5233154
11/13/2005,TSN,10.818797,106.651856,2005,11,13,-0.59,23.68510638,27.82553191,79.3310757,25,32.4,100,100.8690467,0.911336908,0.001269523,1.475531709,134.8867974
11/14/2005,TSN,10.818797,106.651856,2005,11,14,-0.59,23.72765957,27.21276596,82.28333281,24.6,32,100,100.8218544,0.74850705,0.001577187,0.966001621,157.0292883
11/15/2005,TSN,10.818797,106.651856,2005,11,15,-0.59,23.27291667,28.19791667,76.31207539,25.2,33,100,100.7067606,0.524929968,0.00115428,1.108192452,163.373009
11/16/2005,TSN,10.818797,106.651856,2005,11,16,-0.59,23.9125,27.70416667,80.66535492,25.1,31,100,100.7618642,0.590194963,0.003341815,1.125408848,192.8535042
11/17/2005,TSN,10.818797,106.651856,2005,11,17,-0.59,23.975,27.65625,81.85561666,25,33,100,100.8514975,0.845639207,0.005816728,0.988939465,227.0935582
11/18/2005,TSN,10.818797,106.651856,2005,11,18,-0.59,23.38222222,25.41777778,89.8014795,24.1,33,100,100.968669,0.77552986,0.006757715,1.174993562,213.8987788
11/19/2005,TSN,10.818797,106.651856,2005,11,19,-0.59,21.25208333,26.25625,75.47749364,24.4,31.1,100,101.0236227,0.904082199,0.000478345,1.432974964,185.7647924
11/20/2005,TSN,10.818797,106.651856,2005,11,20,-0.59,18.57916667,25.65,66.60981015,20.2,32,93.92432345,101.04374,0.793756855,5.00E-05,2.34384387,100.6328967
11/21/2005,TSN,10.818797,106.651856,2005,11,21,-0.59,18.30208333,25.19791667,67.10115227,20,31.4,88.25976545,101.0471327,0.840428063,2.49E-05,2.578937286,92.50607229
11/22/2005,TSN,10.818797,106.651856,2005,11,22,-0.59,20.09166667,25.74166667,72.13666054,21.2,31,94.05695924,101.0296358,0.901981159,0,2.577417264,126.7282458
11/23/2005,TSN,10.818797,106.651856,2005,11,23,-0.59,22.27916667,26.20833333,79.87344631,24.2,30,100,101.0326844,0.935205862,0.001170945,1.946471452,168.5537338
11/24/2005,TSN,10.818797,106.651856,2005,11,24,-0.59,22.50638298,26.07446809,82.89180209,24.2,33.3,100,100.9738233,0.634827808,0.022472706,1.395065282,162.7537443
11/25/2005,TSN,10.818797,106.651856,2005,11,25,-0.59,22.87446809,25.78297872,85.08054108,23.4,31.4,100,100.9530185,0.699353997,0.005420448,0.99377752,182.1838817
11/26/2005,TSN,10.818797,106.651856,2005,11,26,-0.59,23.20425532,25.85957447,86.38756976,24.2,30,100,100.9224063,0.823035315,0.019649087,1.231753385,259.6317582
11/27/2005,TSN,10.818797,106.651856,2005,11,27,-0.59,23.57708333,25.64375,89.63446179,24.4,31,100,100.9090102,0.807571343,0.008246156,1.259485731,242.0229868
11/28/2005,TSN,10.818797,106.651856,2005,11,28,-0.59,23.76363636,25.51363636,90.99373519,24.3,31.2,100,100.9225983,0.759900186,0.006474111,1.276007537,205.3693551
11/29/2005,TSN,10.818797,106.651856,2005,11,29,-0.59,22.58541667,25.08541667,86.91809553,24,29.4,100,100.772656,0.916754927,0.007342561,1.426041494,242.0110988
11/30/2005,TSN,10.818797,106.651856,2005,11,30,-0.59,23.44782609,25.78478261,88.17511495,24,31,100,100.5108431,0.997832422,0.025369743,1.567985906,165.3319287
12/1/2005,TSN,10.818797,106.651856,2005,12,1,-0.92,23.39555556,25.28444444,89.92846729,25.2,29.9,100,100.5981796,0.969138229,0.00918138,1.57995004,126.5039617
12/2/2005,TSN,10.818797,106.651856,2005,12,2,-0.92,23.14583333,27.55833333,78.07107278,25.3,33,100,100.8039083,0.655703401,0.001465219,2.032550451,97.27585031
12/3/2005,TSN,10.818797,106.651856,2005,12,3,-0.92,23.14680851,25.6893617,87.20019174,25,31.3,100,100.8134475,0.560897839,0.005115465,1.729937414,83.89328111
12/4/2005,TSN,10.818797,106.651856,2005,12,4,-0.92,23.59574468,26.45744681,85.62327775,26,32.3,100,100.7064504,0.633662917,0.004889854,1.371701555,87.51054358
12/5/2005,TSN,10.818797,106.651856,2005,12,5,-0.92,23.09375,25.65416667,87.69713897,24,32,100,100.7938782,0.619789389,0.000752984,0.975357163,115.2119933
12/6/2005,TSN,10.818797,106.651856,2005,12,6,-0.92,23.37083333,25.8125,87.27142164,24.4,30,100,100.9071388,0.890542109,0.002770014,1.448000074,187.6216094
12/7/2005,TSN,10.818797,106.651856,2005,12,7,-0.92,21.09787234,25.78085106,76.24552076,22.4,31,94.05695924,100.9449842,0.952211703,0.025044215,2.244200695,46.44876162
12/8/2005,TSN,10.818797,106.651856,2005,12,8,-0.92,21.96304348,26.52391304,77.12683252,23,31.1,94.68779557,100.9349581,0.916057714,0.003991327,1.750531504,73.83922457
12/9/2005,TSN,10.818797,106.651856,2005,12,9,-0.92,22.47021277,26.53829787,79.51968063,24,32,100,100.8498881,0.809227835,0.000234962,1.568903985,136.8663625
12/10/2005,TSN,10.818797,106.651856,2005,12,10,-0.92,22.82083333,25.94166667,83.66886987,25,30,100,100.7915029,0.992031836,0.003109408,1.812548413,311.2696334
12/11/2005,TSN,10.818797,106.651856,2005,12,11,-0.92,22.355,26.025,81.08711145,23.4,31.3,94.14301015,100.7633802,0.984343054,0.006340803,2.096788921,81.39832281
12/12/2005,TSN,10.818797,106.651856,2005,12,12,-0.92,22.00638298,26.05319149,78.97240672,24.3,31,89.29834127,100.7501383,0.99438256,0.008141693,2.221645455,167.9481922
12/13/2005,TSN,10.818797,106.651856,2005,12,13,-0.92,22.34,24.81555556,86.8074463,24.4,29,100,100.696659,0.999185166,0.013267632,2.424233977,67.25793991
12/14/2005,TSN,10.818797,106.651856,2005,12,14,-0.92,22.75208333,23.75625,94.34770578,24.4,26,100,100.7872423,0.999536507,0.020414719,2.701612911,110.5975445
12/15/2005,TSN,10.818797,106.651856,2005,12,15,-0.92,21.90851064,24.64255319,85.68911909,23.4,31,100,100.9636063,0.985100949,0.007494805,2.498017056,11.03238307
12/16/2005,TSN,10.818797,106.651856,2005,12,16,-0.92,20.55416667,25.23125,76.7264054,22.3,32,100,100.9910444,0.619840433,3.16E-05,2.71130583,57.02279637
12/17/2005,TSN,10.818797,106.651856,2005,12,17,-0.92,19.83958333,25.68125,71.10547307,22,32,91.23498965,100.9651042,0.631578242,0.000139224,2.722123729,81.32355863
12/18/2005,TSN,10.818797,106.651856,2005,12,18,-0.92,17.21666667,23.61666667,68.45831822,18.6,29,88.17534213,100.9308442,0.872354244,1.91E-07,2.961524808,178.8021917
12/19/2005,TSN,10.818797,106.651856,2005,12,19,-0.92,18.2,22.67173913,76.35982699,19.3,26,88.17534213,100.8543544,1,0.001178865,2.726279704,137.4731683
12/20/2005,TSN,10.818797,106.651856,2005,12,20,-0.92,20.41702128,22.24255319,89.55165519,22.1,24.2,100,100.8595523,0.951415194,0.012550794,3.116747775,301.9110914
12/21/2005,TSN,10.818797,106.651856,2005,12,21,-0.92,19.30833333,22.77291667,81.23400204,22,28,100,100.9877475,0.862052472,0.001203222,3.202972187,11.27059347
12/22/2005,TSN,10.818797,106.651856,2005,12,22,-0.92,16.1625,22.4,68.53241985,21.4,27,88.09002684,101.1974244,0.984493218,3.01E-06,2.977420387,110.3672135
12/23/2005,TSN,10.818797,106.651856,2005,12,23,-0.92,19.3893617,24.39148936,74.81767655,22,29.2,100,101.1364633,0.901940848,0.001747495,1.757065429,290.2652257
12/24/2005,TSN,10.818797,106.651856,2005,12,24,-0.92,22.20697674,24.4627907,88.3809608,23.2,28,100,101.0923858,0.65855046,0.00211924,1.090440079,234.1742704
12/25/2005,TSN,10.818797,106.651856,2005,12,25,-0.92,22.65217391,24.75217391,88.91944865,24,28.8,100,101.0775854,0.676736919,0.003667859,0.992512407,181.4009303
12/26/2005,TSN,10.818797,106.651856,2005,12,26,-0.92,22.6625,25.03333333,88.04165535,24,31,100,101.0934585,0.850692573,0.001858735,1.136034494,205.0034038
12/27/2005,TSN,10.818797,106.651856,2005,12,27,-0.92,21.70238095,25.9,78.97013844,23.4,31,100,101.0521038,0.744301801,0.000189474,1.438897377,269.0108258
12/28/2005,TSN,10.818797,106.651856,2005,12,28,-0.92,22.49361702,26.3893617,80.72549388,24.3,31,100,100.9658465,0.646741929,0.000366704,1.242477755,275.6998653
12/29/2005,TSN,10.818797,106.651856,2005,12,29,-0.92,20.61632653,26.6122449,70.62780821,24,32,100,100.9908779,0.727814256,0.002517486,1.456578453,130.0831545
12/30/2005,TSN,10.818797,106.651856,2005,12,30,-0.92,22.575,26.0875,82.19747082,24,31,100,101.016836,0.66960847,0.003220703,1.172447837,114.6584498
12/31/2005,TSN,10.818797,106.651856,2005,12,31,-0.92,23.42666667,27.13333333,82.00754115,24.2,32.1,100,101.0503829,0.81929429,0.00756015,0.958527671,143.7970778
1/1/2006,TSN,10.818797,106.651856,2006,1,1,-0.91,23.00731707,27.33902439,78.94896289,24.1,32,100,101.0345521,0.914045088,0.001038441,1.246531467,204.6324664
1/2/2006,TSN,10.818797,106.651856,2006,1,2,-0.91,22.4326087,27.14565217,76.68516165,24.3,31,96.42773392,100.9348152,0.897459016,0.00398893,0.935426866,186.4986551
1/3/2006,TSN,10.818797,106.651856,2006,1,3,-0.91,22.28085106,27.02978723,76.38245516,23.2,32,94.10021749,100.8654613,0.87313811,0.006759001,1.13882563,122.4476444
1/4/2006,TSN,10.818797,106.651856,2006,1,4,-0.91,21.44255319,27.76170213,69.81958849,22.4,33,94.10021749,100.8282348,0.502678939,0.000380288,1.500567466,110.2953585
1/5/2006,TSN,10.818797,106.651856,2006,1,5,-0.91,22.17291667,26.96875,76.63004856,23.1,33.2,100,100.8779721,0.59577234,0,1.323729014,44.02157203
1/6/2006,TSN,10.818797,106.651856,2006,1,6,-0.91,21.26041667,26.75416667,73.58748899,24,33,100,100.9604008,0.571752169,9.72E-05,1.441061088,99.93838226
1/7/2006,TSN,10.818797,106.651856,2006,1,7,-0.91,19.37083333,25.71875,69.61264317,22,31,89.53537747,101.0228648,0.57750827,8.58E-07,1.250284676,118.9007246
1/8/2006,TSN,10.818797,106.651856,2006,1,8,-0.91,20.61875,25.0125,78.12435755,22.2,31,100,101.043721,0.579695558,0,1.079441786,137.4909664
1/9/2006,TSN,10.818797,106.651856,2006,1,9,-0.91,19.9375,25.01666667,74.95520045,22,31,95.20603862,101.0200385,0.630858929,1.01E-06,1.458583693,86.91595124
1/10/2006,TSN,10.818797,106.651856,2006,1,10,-0.91,20.90243902,25.89512195,75.35068577,22.3,31,100,101.0093254,0.134021958,0,1.300801798,188.8569373
